"year","race_key","age_key","ed_key","gender","var1","var2","var3","marital_status","death_type","overall_cause","counts","pop_total","rate"
2018,"Hispanic","45-49","BA",NA,"Race","Age","Education",NA,NA,"DoD",64,2913.76160084679,2196.47345141073
2018,"Hispanic","45-49","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",350,2913.76160084679,12011.9641874024
2018,"Hispanic","45-49","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",32,35.9602091018041,88987.2467354329
2018,"Hispanic","45-49","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",10,35.9602091018041,27808.5146048228
2018,"Hispanic","45-49","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",2305,18215.1666051425,12654.289965974
2018,"Hispanic","45-49","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",679,18215.1666051425,3727.66285765569
2018,"Hispanic","45-49","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",575,15550.613172725,3697.60339102591
2018,"Hispanic","45-49","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",2287,15550.613172725,14706.8155743935
2018,"Hispanic","45-49","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",103,380.272030929123,27085.8731704088
2018,"Hispanic","45-49","Masters",NA,"Race","Age","Education",NA,NA,"DoD",18,380.272030929123,4733.45356376076
2018,"Hispanic","45-49","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",736,3279.03186134943,22445.649542945
2018,"Hispanic","45-49","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",183,3279.03186134943,5580.91557929204
2018,"Hispanic","45-49","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",44,NA,NA
2018,"Hispanic","45-49","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",160,NA,NA
2018,"Hispanic","50-54","Associate",NA,"Race","Age","Education",NA,NA,"DoD",69,939.539535885278,7344.02304156205
2018,"Hispanic","50-54","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",504,939.539535885278,53643.2987383663
2018,"Hispanic","50-54","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",491,1933.55273373864,25393.669975094
2018,"Hispanic","50-54","BA",NA,"Race","Age","Education",NA,NA,"DoD",71,1933.55273373864,3671.9970839749
2018,"Hispanic","50-54","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",49,46.4665251283166,105452.258081893
2018,"Hispanic","50-54","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",11,46.4665251283166,23672.9558959351
2018,"Hispanic","50-54","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",3289,12743.5323048586,25809.1706547174
2018,"Hispanic","50-54","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",726,12743.5323048586,5697.00756926872
2018,"Hispanic","50-54","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",3251,11704.4409863521,27775.7818915983
2018,"Hispanic","50-54","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",692,11704.4409863521,5912.28577944817
2018,"Hispanic","50-54","Masters",NA,"Race","Age","Education",NA,NA,"DoD",15,263.296694730987,5696.99517699059
2018,"Hispanic","50-54","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",163,263.296694730987,61907.3475899644
2018,"Hispanic","50-54","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",1000,2662.66324073062,37556.382823898
2018,"Hispanic","50-54","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",184,2662.66324073062,6910.37443959724
2018,"Hispanic","50-54","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",68,NA,NA
2018,"Hispanic","50-54","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",261,NA,NA
2018,"Hispanic","55-59","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",646,549.944076381232,117466.489365762
2018,"Hispanic","55-59","Associate",NA,"Race","Age","Education",NA,NA,"DoD",83,549.944076381232,15092.4436801212
2018,"Hispanic","55-59","BA",NA,"Race","Age","Education",NA,NA,"DoD",82,1319.60958960772,6213.95908651864
2018,"Hispanic","55-59","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",702,1319.60958960772,53197.5521797084
2018,"Hispanic","55-59","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",10,25.0695530677639,39889.0238408704
2018,"Hispanic","55-59","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",80,25.0695530677639,319112.190726964
2018,"Hispanic","55-59","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",4371,8408.21735920201,51984.8597303012
2018,"Hispanic","55-59","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",672,8408.21735920201,7992.18159202983
2018,"Hispanic","55-59","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",4489,9598.96239210384,46765.4712731522
2018,"Hispanic","55-59","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",697,9598.96239210384,7261.2014874999
2018,"Hispanic","55-59","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",238,159.510111135695,149206.842315804
2018,"Hispanic","55-59","Masters",NA,"Race","Age","Education",NA,NA,"DoD",17,159.510111135695,10657.631593986
2018,"Hispanic","55-59","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",1351,1612.9061282742,83761.8492680393
2018,"Hispanic","55-59","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",175,1612.9061282742,10849.9804751346
2018,"Hispanic","55-59","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",75,NA,NA
2018,"Hispanic","55-59","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",349,NA,NA
2018,"Hispanic","60-64","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",836,382.373176456414,218634.583039402
2018,"Hispanic","60-64","Associate",NA,"Race","Age","Education",NA,NA,"DoD",72,382.373176456414,18829.7727019581
2018,"Hispanic","60-64","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",872,802.45691398069,108666.270401277
2018,"Hispanic","60-64","BA",NA,"Race","Age","Education",NA,NA,"DoD",65,802.45691398069,8100.12336706768
2018,"Hispanic","60-64","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",5,12.8259303187466,38983.5269313129
2018,"Hispanic","60-64","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",142,12.8259303187466,1107132.16484929
2018,"Hispanic","60-64","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",5024,5051.53073902672,99455.0020489031
2018,"Hispanic","60-64","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",515,5051.53073902672,10194.9295492009
2018,"Hispanic","60-64","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",537,7550.4027958448,7112.2033422578
2018,"Hispanic","60-64","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",5566,7550.4027958448,73717.9214208695
2018,"Hispanic","60-64","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",305,112.077901460806,272132.147394516
2018,"Hispanic","60-64","Masters",NA,"Race","Age","Education",NA,NA,"DoD",20,112.077901460806,17844.7309766895
2018,"Hispanic","60-64","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",1645,1137.73118435529,144585.999102429
2018,"Hispanic","60-64","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",155,1137.73118435529,13623.6047786484
2018,"Hispanic","60-64","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",64,NA,NA
2018,"Hispanic","60-64","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",438,NA,NA
2018,"Hispanic","65-69","Associate",NA,"Race","Age","Education",NA,NA,"DoD",52,NA,NA
2018,"Hispanic","65-69","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",953,NA,NA
2018,"Hispanic","65-69","BA",NA,"Race","Age","Education",NA,NA,"DoD",48,NA,NA
2018,"Hispanic","65-69","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",1031,NA,NA
2018,"Hispanic","65-69","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",10,NA,NA
2018,"Hispanic","65-69","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",155,NA,NA
2018,"Hispanic","65-69","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",354,NA,NA
2018,"Hispanic","65-69","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",5160,NA,NA
2018,"Hispanic","65-69","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",6224,NA,NA
2018,"Hispanic","65-69","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",401,NA,NA
2018,"Hispanic","65-69","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",352,NA,NA
2018,"Hispanic","65-69","Masters",NA,"Race","Age","Education",NA,NA,"DoD",22,NA,NA
2018,"Hispanic","65-69","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",108,NA,NA
2018,"Hispanic","65-69","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",1795,NA,NA
2018,"Hispanic","65-69","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",521,NA,NA
2018,"Hispanic","65-69","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",35,NA,NA
2018,"Hispanic","70-74","Associate",NA,"Race","Age","Education",NA,NA,"DoD",52,NA,NA
2018,"Hispanic","70-74","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",924,NA,NA
2018,"Hispanic","70-74","BA",NA,"Race","Age","Education",NA,NA,"DoD",30,NA,NA
2018,"Hispanic","70-74","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",1041,NA,NA
2018,"Hispanic","70-74","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",3,NA,NA
2018,"Hispanic","70-74","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",169,NA,NA
2018,"Hispanic","70-74","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",5292,NA,NA
2018,"Hispanic","70-74","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",225,NA,NA
2018,"Hispanic","70-74","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",7809,NA,NA
2018,"Hispanic","70-74","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",339,NA,NA
2018,"Hispanic","70-74","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",432,NA,NA
2018,"Hispanic","70-74","Masters",NA,"Race","Age","Education",NA,NA,"DoD",18,NA,NA
2018,"Hispanic","70-74","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",48,NA,NA
2018,"Hispanic","70-74","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",1640,NA,NA
2018,"Hispanic","70-74","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",551,NA,NA
2018,"Hispanic","70-74","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",25,NA,NA
2018,"Hispanic","75-79","Associate",NA,"Race","Age","Education",NA,NA,"DoD",23,NA,NA
2018,"Hispanic","75-79","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",793,NA,NA
2018,"Hispanic","75-79","BA",NA,"Race","Age","Education",NA,NA,"DoD",24,NA,NA
2018,"Hispanic","75-79","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",1061,NA,NA
2018,"Hispanic","75-79","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",3,NA,NA
2018,"Hispanic","75-79","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",171,NA,NA
2018,"Hispanic","75-79","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",144,NA,NA
2018,"Hispanic","75-79","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",5711,NA,NA
2018,"Hispanic","75-79","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",253,NA,NA
2018,"Hispanic","75-79","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",9062,NA,NA
2018,"Hispanic","75-79","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",389,NA,NA
2018,"Hispanic","75-79","Masters",NA,"Race","Age","Education",NA,NA,"DoD",7,NA,NA
2018,"Hispanic","75-79","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",28,NA,NA
2018,"Hispanic","75-79","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",1415,NA,NA
2018,"Hispanic","75-79","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",543,NA,NA
2018,"Hispanic","75-79","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",12,NA,NA
2018,"Hispanic","80-84","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",875,NA,NA
2018,"Hispanic","80-84","Associate",NA,"Race","Age","Education",NA,NA,"DoD",13,NA,NA
2018,"Hispanic","80-84","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",1154,NA,NA
2018,"Hispanic","80-84","BA",NA,"Race","Age","Education",NA,NA,"DoD",11,NA,NA
2018,"Hispanic","80-84","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",4,NA,NA
2018,"Hispanic","80-84","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",228,NA,NA
2018,"Hispanic","80-84","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",6048,NA,NA
2018,"Hispanic","80-84","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",78,NA,NA
2018,"Hispanic","80-84","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",176,NA,NA
2018,"Hispanic","80-84","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",11177,NA,NA
2018,"Hispanic","80-84","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",392,NA,NA
2018,"Hispanic","80-84","Masters",NA,"Race","Age","Education",NA,NA,"DoD",7,NA,NA
2018,"Hispanic","80-84","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",18,NA,NA
2018,"Hispanic","80-84","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",1402,NA,NA
2018,"Hispanic","80-84","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",10,NA,NA
2018,"Hispanic","80-84","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",541,NA,NA
2018,"Hispanic","85+","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",1480,NA,NA
2018,"Hispanic","85+","Associate",NA,"Race","Age","Education",NA,NA,"DoD",5,NA,NA
2018,"Hispanic","85+","BA",NA,"Race","Age","Education",NA,NA,"DoD",9,NA,NA
2018,"Hispanic","85+","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",2361,NA,NA
2018,"Hispanic","85+","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",637,NA,NA
2018,"Hispanic","85+","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",2,NA,NA
2018,"Hispanic","85+","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",66,NA,NA
2018,"Hispanic","85+","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",12404,NA,NA
2018,"Hispanic","85+","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",25985,NA,NA
2018,"Hispanic","85+","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",165,NA,NA
2018,"Hispanic","85+","Masters",NA,"Race","Age","Education",NA,NA,"DoD",4,NA,NA
2018,"Hispanic","85+","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",796,NA,NA
2018,"Hispanic","85+","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",2459,NA,NA
2018,"Hispanic","85+","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",25,NA,NA
2018,"Hispanic","85+","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",6,NA,NA
2018,"Hispanic","85+","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",1105,NA,NA
2018,"Hispanic","Unknown","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",1,NA,NA
2018,"Hispanic","Unknown","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",4,NA,NA
2018,"Hispanic","Unknown","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",3,NA,NA
2018,"Hispanic","Unknown","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",12,NA,NA
2018,"White","15-19","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",18,NA,NA
2018,"White","15-19","Associate",NA,"Race","Age","Education",NA,NA,"DoD",12,NA,NA
2018,"White","15-19","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",578,NA,NA
2018,"White","15-19","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",993,NA,NA
2018,"White","15-19","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",2005,NA,NA
2018,"White","15-19","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",1197,NA,NA
2018,"White","15-19","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",240,NA,NA
2018,"White","15-19","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",316,NA,NA
2018,"White","15-19","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",33,NA,NA
2018,"White","15-19","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",7,NA,NA
2018,"White","20-24","Associate",NA,"Race","Age","Education",NA,NA,"DoD",231,NA,NA
2018,"White","20-24","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",292,NA,NA
2018,"White","20-24","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",289,NA,NA
2018,"White","20-24","BA",NA,"Race","Age","Education",NA,NA,"DoD",223,NA,NA
2018,"White","20-24","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",2,NA,NA
2018,"White","20-24","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",2751,NA,NA
2018,"White","20-24","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",2673,NA,NA
2018,"White","20-24","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",673,NA,NA
2018,"White","20-24","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",850,NA,NA
2018,"White","20-24","Masters",NA,"Race","Age","Education",NA,NA,"DoD",14,NA,NA
2018,"White","20-24","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",14,NA,NA
2018,"White","20-24","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",1351,NA,NA
2018,"White","20-24","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",1192,NA,NA
2018,"White","20-24","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",28,NA,NA
2018,"White","20-24","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",47,NA,NA
2018,"White","25-29","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",492,16899.2499930812,2911.37180763307
2018,"White","25-29","Associate",NA,"Race","Age","Education",NA,NA,"DoD",562,16899.2499930812,3325.59137375973
2018,"White","25-29","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",738,152433.716358662,484.144858256658
2018,"White","25-29","BA",NA,"Race","Age","Education",NA,NA,"DoD",662,152433.716358662,434.287122176027
2018,"White","25-29","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",22,890.593850099372,2470.26183681206
2018,"White","25-29","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",26,890.593850099372,2919.40035259607
2018,"White","25-29","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",4348,96110.1298092233,4523.9768259919
2018,"White","25-29","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",3426,96110.1298092233,3564.66067291818
2018,"White","25-29","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",1103,3128.15643242629,35260.3849528228
